C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2024-09-03T00:00:00.000Z,-0.0551910474896431,0.8971773982048035,0.663549313334884,0.1353937326621953,3922,2084,0.6967213153839111,0.47538048028945923,0.8050000071525574,0
2024-09-10T00:00:00.000Z,-0.135976642370224,0.9279112815856934,0.6119659658069193,0.19285093489672897,3922,2017,0.671875,0.3099004030227661,0.7950177788734436,4.041994750656182
2024-09-13T00:00:00.000Z,-0.052216749638319016,0.9196652770042419,0.6788105357290171,0.1439950634594927,3922,2074,0.7184542417526245,0.4710637032985687,0.8266356587409973,0
2024-09-15T00:00:00.000Z,-0.03139534965157509,0.9000992178916931,0.6565524136205152,0.14120224646435742,3922,2017,0.6917204856872559,0.4577075242996216,0.8058637380599976,0
2024-09-18T00:00:00.000Z,-0.263521283864975,0.802972674369812,0.17448052865263858,0.1720648917057852,3922,2041,0.14101462066173553,-0.015740443021059036,0.424104243516922,7.974481658692166
2024-09-23T00:00:00.000Z,-0.8139534592628479,1,0.35008802696766483,0.1865408903056972,3922,2032,0.34433960914611816,0.12823335826396942,0.5880503058433533,5.449735449735468
2024-09-30T00:00:00.000Z,-0.5189456343650818,0.8713379502296448,0.3781710571696823,0.17044571821153276,3922,2017,0.3578336536884308,0.17966903746128082,0.6179304718971252,0
