C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2024-09-11T00:00:00.000Z,0.2956852912902832,0.599150538444519,0.42762626955906546,0.0885987192010715,2394,2382,0.4565473794937134,0.3252207040786743,0.5094339847564697,0
2024-09-14T00:00:00.000Z,-1,1,0.32388258422386,0.20694660351615185,2394,677,0.3599328100681305,0.03925829380750656,0.5580665469169617,33.19743739079794
2024-09-26T00:00:00.000Z,0.29260605573654175,0.6339360475540161,0.41987589001655584,0.09936607837432902,2394,2384,0.4252700209617615,0.32413792610168457,0.6339360475540161,0
2024-09-29T00:00:00.000Z,-1,1,0.4021616231983161,0.1790552551203171,2394,677,0.40925267338752747,0.2153155356645584,0.5954459309577942,3.9603960396039626
2024-10-04T00:00:00.000Z,-1,1,0.2627297226394938,0.17848959774350098,2394,677,0.25622254610061646,0.06946264952421188,0.48598626255989075,0
2024-10-09T00:00:00.000Z,-1,1,0.28228836463930773,0.1609798682044654,2394,677,0.277372270822525,0.1144435703754425,0.4794863760471344,16.88992428654633
