C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2022-07-29T00:00:00.000Z,-1,1,0.437530306962572,0.1368038459773436,3016,1175,0.44350960850715637,0.28448769450187683,0.5978835821151733,2.661596958174904
2022-08-03T00:00:00.000Z,0.14950315654277802,0.7785865664482117,0.4569802573522371,0.1132851701502032,3016,1175,0.4564138948917389,0.3083832263946533,0.6074177622795105,0
2022-08-08T00:00:00.000Z,0.15085817873477936,0.7863064408302307,0.45656587544470495,0.11304453134462071,3016,1175,0.455407977104187,0.30894941091537476,0.6067588329315186,0
2022-08-13T00:00:00.000Z,-0.04935672506690025,0.591663122177124,0.0791733316664423,0.09431640325542132,3016,1175,0.04910138621926308,0.005992245394736528,0.20366904139518738,100
2022-08-18T00:00:00.000Z,-1,1,0.23527509190496518,0.1767681403070405,3016,1175,0.21074138581752777,0.06822612136602402,0.45545724034309387,6.300923411189572
2022-08-23T00:00:00.000Z,-0.2239089161157608,0.6952095627784729,0.20039134854344565,0.13014429721127882,3016,1175,0.17274604737758636,0.07286544144153595,0.3836219608783722,0
2022-08-28T00:00:00.000Z,-1,1,0.22648179201498514,0.13165728193864198,3016,1175,0.20435571670532227,0.10978957265615463,0.3944881856441498,1.683867463335142
